FBS濃度%,10.0,5.0,2.5,1.25,0.625,0.0
吸光度,6430.00094526543,3651.67306771555,4049.46836251249,2313.46875636924,2217.91243263186,1872.41157926186
吸光度,3806.83113234688,2630.33854569588,1974.24736870519,1493.54461138922,1909.52734953080,759.716549315814
吸光度,5550.47913316574,2051.53228178338,2171.14953301933,49.3005120345994,1867.14724332718,974.311430992737
吸光度,7487.41146360442,2182.77763464004,2758.39345814781,2307.41606804030,992.498972776205,336.123947222916
